date,symbol,lagged_returns,5_day_returns,volume_change,100_day_ma,50_day_ema,z_score,percentile_transformation,stochastic_k,stochastic_d
2020-10-15,AZN,-0.13189854280025592,-0.5966425787399747,-0.6422453074756512,-0.6803460148378696,-0.7941643425969881,-1.6638873406022312,-0.7729148191044712,-0.5549648721914578,-1.4745691424395861
2020-10-15,JNJ,-0.5255300694767449,-0.35440904494402165,-0.47699005642011844,-0.18471540951726573,-0.4962791544535169,-0.6533079192818273,1.6151688225655485,1.3007861937209002,-0.09212270538337869
2020-10-15,MRNA,-0.3138411398519027,0.3239153304414642,-0.49766781798367615,-0.9530492390797952,0.24719328725874073,0.041174984302126356,0.5824840045460804,-0.11942927440871444,0.6200019918266846
2020-10-15,PFE,-0.5531453342548845,-0.32314149827844163,-0.5314713985644806,-0.6293979827801481,-0.4853741383385143,-0.621159214938961,0.19522719778877984,-0.8455085581736349,0.33319779671073946
2020-10-16,AZN,-0.3953013046048311,-0.6309243412581835,-0.32442724654038707,-0.7521897841876263,-0.7096908073770499,-1.4458459411591533,-0.7493088872110862,-0.5444562164388816,-1.4882951139014964
2020-10-16,JNJ,0.23548121504109265,-0.4622581053966117,0.0052664285490606364,-0.05949862411555519,-0.4444506044353319,-0.4615751706140416,1.6166628688879146,1.3198675777298965,-0.06752297144354494
2020-10-16,MRNA,0.12935801111626416,-0.009316196345559587,-0.24125385778197686,-0.9648881408954442,0.028417140096481136,-0.12142882225885447,0.59353994733159,-0.1497257358010047,0.6193046623131362
2020-10-16,PFE,-0.8730762660566728,0.25564962795777463,2.30655759898838,0.5206803959240158,-0.1753355216039622,-0.07810057365162984,0.1778962604493331,-0.8152743431920888,0.3519721453331381
2020-10-19,AZN,1.2842304733527403,-0.9195419631940908,0.1027510801428342,-0.6529001759085931,-0.7870258152254087,-1.6896880761463322,-0.7261360916827178,-0.5526619684441435,-1.4964566976678286
2020-10-19,JNJ,-0.49293602557249133,-0.8957157181997639,-0.024337248254893473,0.049041817910639135,-0.6514203153746175,-1.2614398234199375,1.6181295015162924,1.2416871129035498,-0.12295225960830002
2020-10-19,MRNA,-1.0105783250104854,-1.01269635013397,0.5239432528119242,-0.798668672820717,-0.33521115094262693,-0.41121066336106715,0.6043930287815854,-0.2028638004721795,0.48157615129675513
2020-10-19,PFE,-1.541959784054658,0.18584369956176036,-0.5217542323224683,0.03912581737885291,-0.21931920424624066,-0.14077029448491554,0.160883321960151,-0.8327591863985229,0.20508397120322794
2020-10-20,AZN,-0.23503348671798727,-0.7892946603835957,0.6484643920869159,-0.28379976574771515,-0.81113786658887,-1.781045458123578,-0.7347758911662523,-0.5634164559618485,-1.576786711751896
2020-10-20,JNJ,-0.2643278890011214,-0.5570077757146693,-0.5192584839948797,-0.29715832260308667,-0.6307841528044096,-1.208637676540353,1.6195694680968815,1.3051142318226665,-0.08821736169766377
2020-10-20,MRNA,-0.03562594310185243,-1.4586402186212595,-0.4548489696479607,-0.898335844703576,-0.29918307631372437,-0.3788035996984991,0.6150487814779446,-0.18998692185508567,0.546281995437024
2020-10-20,PFE,0.08441139822348605,0.03489470466566075,-0.5913399953620919,-0.3693346146267483,-0.29657803208151784,-0.2650009652413291,0.17557098108215952,-0.8358063806067202,0.27739791065172364
2020-10-21,AZN,-0.38778188070999137,-0.624849765775075,0.798809454463221,0.3900035702996577,-0.8896130763546249,-2.020699241365905,-0.7432600185870202,-0.5681759913747958,-1.5717818189524346
2020-10-21,JNJ,-0.5200411631827201,-0.5921764449931975,-0.169655245107569,-0.3092784095859566,-0.6575955962562415,-1.3354861697824767,1.620983489333676,1.314301801466403,-0.08685429400639882
2020-10-21,MRNA,-0.24713561040338247,-1.7117541067105702,-0.36559903984390735,-0.955647550545129,-0.6448914475795783,-0.6655998358113991,0.6255125386302248,-0.23744273532450286,0.5038080123922908
2020-10-21,PFE,-1.5752344949951453,-0.1074437881812464,-0.3609190409122002,-0.49166025700455945,-0.39261148552959363,-0.42773550111127634,0.18999399769746525,-0.825447697339494,0.24984756473748373
2020-10-22,AZN,-0.48612180828439544,-0.35170417621928185,-0.9192773371961044,-0.5261917975114068,-0.8145974455221058,-1.8346546141287434,-0.7207619306944478,-0.5449410409072766,-1.5854655831957196
2020-10-22,JNJ,0.17897579122128618,-0.3958492100933245,-0.14697390893745776,-0.30549636123045726,-0.5861513665702764,-1.0872975752001934,1.6223722601912425,1.3426522558338292,-0.025707467599631353
2020-10-22,MRNA,0.19434446497479918,-1.083062121074175,0.03245956026597184,-0.9074227890462595,-0.35127272246715696,-0.4248661953869823,0.6357894429762148,-0.17538472418968706,0.6159887618628997
2020-10-22,PFE,1.2059689726745821,0.14977321536851082,-0.14041170009090778,-0.47917843431309515,-0.317814086913373,-0.2915802635487542,0.2041594604446402,-0.8070546688910183,0.35724871095224653
2020-10-23,AZN,0.24644320141665632,-0.4681184562019229,0.5358953143133307,-0.15177075819699884,-0.7945624339289901,-1.7999217064843507,-0.7292199139172537,-0.5344623964799148,-1.4957062248167443
2020-10-23,JNJ,-0.06524658002537355,-0.46653192265406895,-0.45179679119318167,-0.5141359446595563,-0.5718328970143268,-1.0508916763766216,1.6237364510336305,1.3465254027125244,0.006615904502461265
2020-10-23,MRNA,-0.053273430991355085,-0.8473159729404507,-0.5516519705788273,-1.0151895895093845,-0.39082912186874147,-0.4564324529902598,0.6458844552098865,-0.1734055303488847,0.6321095563474263
2020-10-23,PFE,-0.25025945264630023,-0.10613588355964833,0.6749960592845121,0.0024262040963360797,-0.15847493290286857,0.00014018649994359283,0.18751633216750616,-0.7817277442894746,0.38802667834974247
2020-10-26,AZN,0.6274919234582033,-0.02157446786758038,-0.03774360197682922,-0.06336440502066812,-0.62106046937492,-1.3435502574743257,-0.7375295114694839,-0.5039088660256972,-1.4385912681610076
2020-10-26,JNJ,0.6468895966947905,-0.22667241763372306,0.7845042634831355,0.00658671226991259,-0.6367403789256337,-1.3188389064327863,1.6250767087033449,1.3198303574062118,0.035425678578340315
2020-10-26,MRNA,-0.40730788997691675,-0.3363513213179557,-0.09850055743478171,-1.0030012520199492,-0.4264830723483832,-0.48597505315983536,0.655802361965774,-0.17564011405934143,0.6337125570911545
2020-10-26,PFE,-0.24075572694965638,-0.1471302410019501,-0.003629966811389911,0.1343870789946458,-0.22708432544287202,-0.10717713839061319,0.17116518859698868,-0.797205539800774,0.34419080696988363
2020-10-27,AZN,-0.3377628953909828,-0.11329477556441941,-0.6957283430922334,-0.5358134312472022,-0.7025768400255425,-1.5818119454183197,-0.7156681607142615,-0.5203304681036973,-1.4722859223734546
2020-10-27,JNJ,-0.4926345282638909,-0.329798318486404,-0.5622223505240487,-0.3659166743616571,-0.6744777141416447,-1.4871174753606444,1.626393657544021,1.3311337865082613,0.015094793931335827
2020-10-27,MRNA,-0.2977028024321176,-0.3197083800923775,-0.17256467016762997,-1.0055923645357452,-0.37751909491383956,-0.4444532486094741,0.6655477833867768,-0.16377436462471914,0.6403732877440015
2020-10-27,PFE,0.12717860062125227,-0.2149573681769048,-0.024257682279317246,0.26253388975574266,-0.3431356501539142,-0.30400689012991683,0.15509841274074107,-0.8020035224448937,0.36232555332814365
2020-10-28,AZN,-0.5575145196618599,-0.35473482464259565,0.44587404219470406,-0.2058594110316046,-0.9179328946061242,-2.1759134448301016,-0.7239513148018241,-0.544945915964916,-1.4896077530944527
2020-10-28,JNJ,-1.1205611199790446,-0.7419309391800875,0.8799110925670754,0.3109113792717915,-0.9302262590571434,-2.4578905675372718,1.6276879003702025,1.2279340812831934,-0.1158115223645686
2020-10-28,MRNA,-1.2959817707873922,-0.7386325900666193,0.6773223817866798,-0.8328918174396152,-0.9510916082469342,-0.934051605958689,0.6751251803005208,-0.2537029527586223,0.4254320535847359
2020-10-28,PFE,-2.601077205675825,-0.8166417286768398,-0.263446479402572,0.13642281428075462,-0.7814233924379039,-1.0910831523156446,0.13930865026132497,-0.8277407507474398,0.14627697678942123
2020-10-29,AZN,-1.9948237537782934,-0.43552743911239417,-0.61555748718183,-0.5629786952766189,-0.8866484642623206,-2.1067844281691506,-0.7025797153130812,-0.5302878527967301,-1.5893154692633433
2020-10-29,JNJ,-0.029452084586545867,-0.9647209937705338,-0.3633088744016783,0.07159552488676568,-0.9769493277880933,-2.628029333377491,1.6289600193873899,1.2046355850484682,-0.1497467203214563
2020-10-29,MRNA,-0.3969551856694921,-0.10399704751917892,1.6596332187066956,-0.2417658938614611,-0.28941212788505916,-0.3818550834851925,0.6845388610277053,-0.12714878035436325,0.5418281645156775
2020-10-29,PFE,2.936933120158854,-1.0081409841105577,-0.41162182283323123,-0.1304956000309872,-0.8060272483052444,-1.1560773225710808,0.1237887982516428,-0.8116516757907138,0.2640856814335121
2020-10-30,AZN,-0.26533938674343316,-0.6948463905522904,0.3420753073066507,-0.3071860323918776,-1.007498195304682,-2.4238430082108073,-0.7108333959873052,-0.530797322679962,-1.449011048224242
2020-10-30,JNJ,-0.7335698326490653,-0.987342112273487,-0.12117100007895079,0.10612954989028257,-0.961612609580787,-2.575247905965987,1.6302105770653024,1.2054342856750038,-0.13357921433081474
2020-10-30,MRNA,-0.11389018660164447,-0.8084994808424558,-0.8378816565490055,-0.7534445565899699,-0.736986832117321,-0.7636316528031429,0.6937929878442592,-0.19168686039783095,0.4784062407235028
2020-10-30,PFE,-2.01468573889544,-1.1967361113270645,-0.2551119044168197,-0.21516234242833532,-0.7482137881964266,-1.0737077187201618,0.13779504424426525,-0.8103264578596016,0.20247483180081607
2020-11-02,AZN,0.11089401432015158,-0.8479831239135865,0.028738090177733742,-0.1825690014588722,-0.9169768854061545,-2.2028175693578613,-0.7189483593392731,-0.516428009394743,-1.4972259480270638
2020-11-02,JNJ,0.23679337558711,-0.7131658750431844,-0.19598068534126503,0.0712919134141114,-0.8543382246657469,-2.2232414205594817,1.6314401169671158,1.2923906963404372,-0.032249458480951974
2020-11-02,MRNA,0.32139000449667815,-0.8251999082241854,-0.637037926923241,-0.9344122851697608,-0.7676604347970576,-0.7993673023480449,0.7028915831176781,-0.18636122356327461,0.5836849274195147
2020-11-02,PFE,-0.28476216393696235,-0.8252852367953916,-0.37439137734680117,-0.37316179298089014,-0.5711815783176687,-0.771798896068011,0.15156589114457458,-0.7825435969039679,0.3209944248695056
2020-11-03,AZN,0.66708639837219,-0.40334341273140956,-0.46999837133003397,-0.43207675867908946,-0.7355291504476396,-1.7627811173089043,-0.7269280733020417,-0.48360006990056226,-1.4321381566327018
2020-11-03,JNJ,0.6741610155557263,-0.6536360744957332,-0.2985299737067037,-0.06718998883758717,-0.8494945798739487,-2.2220716538556005,1.6326491645372323,1.2987305077598825,0.03383945439551267
2020-11-03,MRNA,-0.1421795032347112,-0.5118112185308955,-0.2370052802547431,-0.9543289671749895,-0.5261921100087655,-0.6004409722044881,0.7118385351365398,-0.13662421293616236,0.6714454254302358
2020-11-03,PFE,0.9624853681468976,-0.6627993913528469,-0.138591037971308,-0.35990005459094143,-0.5750691681507196,-0.7874788217074574,0.16510722392987884,-0.7918298051977767,0.36718281224048893
2020-11-04,AZN,-0.13261928880762186,0.9390127666405338,0.9482516175204286,0.2366421168657237,-0.21890144076778817,-0.45795331774320264,-0.7347758911662523,-0.4177200137227712,-1.3271758471329433
2020-11-04,JNJ,2.22980203025699,-0.08545382135306259,0.7048930458713302,0.6721903004150515,-0.7839272886655457,-2.0230179313879604,1.6338382278499914,1.3550161934012648,0.14526615309786048
2020-11-04,MRNA,0.14070890616439813,0.6871872459271345,0.1978596022031222,-0.8657865535348414,-0.43817486344967715,-0.5269480080418706,0.7206376036509577,-0.12357154341794471,0.8049234856998237
2020-11-04,PFE,0.287013485206535,0.5610776392972003,1.0962426846697773,0.4640451218271669,-0.31871420016502944,-0.32717199563569865,0.1498872135265617,-0.7727614647830969,0.454451654725667
2020-11-05,AZN,1.0396282283025542,0.9453633645167442,-0.28954759578125283,0.0835493646517309,-0.2099501875376357,-0.41209989962002597,-0.7424950562785902,-0.4245834801587581,-1.3022433850532762
2020-11-05,JNJ,-0.0145373037734573,0.07387174738568889,-0.455324147919132,0.24692918158670654,-0.7508918965665106,-1.9329001724625825,1.6350077983215576,1.3625771975846268,0.16477763123535352
2020-11-05,MRNA,-7.447772597021615e-05,-0.15236840889736003,-0.4086609143024218,-0.9418245722752296,-0.2446521619797912,-0.35822973293627886,0.7292924251405489,-0.10271355933171832,0.8262015736021348
2020-11-05,PFE,0.7671597582004237,0.254687666142377,-0.38997492165572,0.17724422489972094,-0.5307898749439367,-0.7092888954721109,0.13491671149051201,-0.8115701692373429,0.44419566111234654
2020-11-06,AZN,-0.9982651096408389,1.3256459900569448,-0.782574339669657,-0.5317743830689617,-0.16524871582590264,-0.27250127529781093,-0.7220152117122515,-0.4344276955631098,-1.3296805814788193
2020-11-06,JNJ,0.1417254400768749,0.34027804843366455,-0.5147181400356792,-0.15211975994536564,-0.5997960459749659,-1.4571931339913093,1.6361583513870823,1.4039856423706254,0.15762639738488973
2020-11-06,MRNA,0.5476337454709481,0.8562216953464498,0.29171510847280807,-0.8280395242523303,-0.14044424056055152,-0.26126864354812196,0.7378065178254315,-0.10044784389664223,0.859596104483705
2020-11-06,PFE,0.3949738701404131,0.17610125514236633,-0.5619131443078879,-0.2502550162654021,-0.525211733829986,-0.705093981732962,0.14826312705059788,-0.8303519641692885,0.46876764507113283
2020-11-09,AZN,-0.08304439969730884,0.7702727822555042,0.11608379333825329,-0.38806272039448814,-0.3979229188254385,-0.8523263186999016,-0.7297127828667617,-0.48195371387402025,-1.392898414808103
2020-11-09,JNJ,-1.0448654636735375,0.5646552395102824,1.3885563451996263,1.0663370248983082,-0.3795459183521746,-0.736722050304313,1.6094432514979005,1.3640354815898026,0.05273603430062121
2020-11-09,MRNA,0.8751051578965078,2.0577284586659794,3.3376098683009907,0.3209463038856234,0.45650918028426835,0.2706164891412543,0.7183361907875531,-0.012097780353852422,0.860458741459492
2020-11-09,PFE,2.5322576245210633,0.9722114672099577,12.302861075858246,8.279394450840647,0.09386606652760558,0.4274009658215078,0.13354718219638734,-0.7502330029384123,0.5956323856352908
2020-11-10,AZN,2.672735596208458,1.1458056261172862,0.31908739577411127,-0.08386593638295788,-0.020782068000726076,0.13908924089798314,-0.7372871928827995,-0.4299463246392948,-1.175259679180561
2020-11-10,JNJ,1.5833571903045318,0.8108116962791467,-0.7216584408220316,0.12626963996968302,-0.25931314347774354,-0.3231053520389798,1.6107799120889656,1.409998987599685,0.22853375563846748
2020-11-10,MRNA,0.44854512016030995,1.240979174130902,-0.8318622550603029,-0.45542155632959325,0.22379118800733766,0.09105828515321364,0.726801707864301,-0.06820207454439654,0.9017864914567426
2020-11-10,PFE,-0.8745240557074393,0.785098891643539,-1.0681069731781694,2.0302463096967895,-0.0425250317814982,0.20631000355771215,0.11906669245984432,-0.7927051050140652,0.5436966583394943
2020-11-11,AZN,-0.5698597279417148,0.5768447097105537,-0.5788970142786046,-0.45226466154284106,0.1787133744627834,0.6870763272557956,-0.7447413741684242,-0.42903225304074155,-1.2716650246444232
2020-11-11,JNJ,0.8286362900444116,0.6637169756506762,-0.3484106438933191,-0.07483443373962534,-0.29354190309293376,-0.41519546702415794,1.6120953558452522,1.3948976221490057,0.1726036038959195
2020-11-11,MRNA,-0.2093104898776484,2.377657093199886,0.9385504797610156,0.18841705995639926,0.9229958157055915,0.7163873608553942,0.707727773398144,0.04113828330596676,0.9957148721082655
2020-11-11,PFE,2.9280272947557213,0.25297600542840387,-0.551561159698955,1.0594463611830385,-0.09848198710589386,0.12575698141622785,0.10481605176673849,-0.8238224276504483,0.6060059101466339
2020-11-12,AZN,-0.26023689533149114,0.24040169739809408,-0.5550742032239728,-0.6858172445451249,-0.02371454287800128,0.21577229112325338,-0.724888876534176,-0.4751844484422915,-1.2400069579134165
2020-11-12,JNJ,-0.8241417315888857,0.6757411421932085,-0.5124555853651165,-0.3858255159858438,-0.271745208093462,-0.32192583178323936,1.6133900839518338,1.405471150446946,0.10676603599222943
2020-11-12,MRNA,0.02870469261416384,3.052882533549236,0.09109034272387727,0.4318046521417645,1.464479910683854,1.1970242126671926,0.6889542158527137,0.13138688872679552,1.0496811718855394
2020-11-12,PFE,2.2490300327231236,0.2605726690365982,-0.4447921866937678,0.5636507211176542,-0.32035494296515526,-0.26236770691290556,0.09078983061210638,-0.8770537398843881,0.652984206042902
2020-11-13,AZN,-0.980090752810464,0.2836486860563323,-0.14828278538761808,-0.6809555177915737,0.03935958459519438,0.41220051892542914,-0.7053465741754631,-0.493784022078167,-1.2218262866871843
2020-11-13,JNJ,0.2486471977636118,0.5716759175251144,0.19335907886469342,-0.1598935600173467,-0.18966806397984828,-0.02172280814782352,1.61466458193175,1.4140105778647007,0.04428918078990697
2020-11-13,MRNA,0.2949766035016475,3.129031863985228,-0.6433894789500655,-0.17043065453069856,1.5484293608711295,1.2831520162799055,0.697450869052154,0.1386803219962239,1.0469500683763233
2020-11-13,PFE,0.5540025049073968,0.6740971079913469,-0.3479410636180936,0.29914862094290284,-0.09157023738282365,0.16542205685416794,0.07698276916301575,-0.8804544381062827,0.6652563582920701
2020-11-16,AZN,0.9315850236929709,0.39645645558803594,0.9569211516203683,-0.19825485238756738,-0.14292553257449928,-0.016178671563772864,-0.7128750041033394,-0.5417865756831735,-1.2653683824836226
2020-11-16,JNJ,-0.7759046588709123,0.27160180749026475,-0.046829299011117834,-0.07434510984546036,-0.1472483854155821,0.15178200096385072,1.6159193202530626,1.4152571838124974,-0.00522191563073376
2020-11-16,MRNA,0.13493344612337105,3.500519103121514,5.506310593904898,4.181764341656764,2.389438145196768,1.9419840986547843,0.6790480403395676,0.29094457249161465,1.1511004090428565
2020-11-16,PFE,3.34999590362163,-0.8698388014469183,1.1094244411738798,1.674539180362206,-0.3874915566633121,-0.3606186621769292,0.063389770682128,-0.9362796775467989,0.7616846963030856
2020-11-17,AZN,-1.2938597208322382,-0.5964898502491737,0.19311807546227347,0.06850899803237188,-0.3531614936122582,-0.5338382465117726,-0.7202876120323252,-0.5927474787013192,-1.220475608005398
2020-11-17,JNJ,-0.9424228293320099,-0.08972293496052529,0.06770193372111788,0.12663550718074498,-0.24258454658047246,-0.13719244882148246,1.6171547549078937,1.3816249926128246,-0.14383297175559975
2020-11-17,MRNA,-0.4504343906320067,3.0016972938757776,-1.0429986916711809,0.7104578381490315,1.7240669255957262,1.4216578538011946,0.6609283320687133,0.17514120563905802,0.953283183977093
2020-11-17,PFE,-1.8548151116928147,-1.1617172713633903,-0.637895755497213,0.6458213274867701,-0.6719002715383612,-0.8859660952247337,0.050005895254792335,-0.9902964762419378,0.5608509069742385
2020-11-18,AZN,-1.3353600281396134,-1.1788547780811294,-0.5277474989087988,-0.2958791476445912,-0.5013430398110912,-0.9113819014567617,-0.727587050374609,-0.6354036671123072,-1.4302172496875687
2020-11-18,JNJ,-0.727476390098387,-0.23354984127317746,-0.26382536934656475,0.00976168325090103,-0.3605801391720463,-0.515554795443127,1.618371327964941,1.3365804073523162,-0.2837265445207361
2020-11-18,MRNA,-0.5695772342922871,0.9191213601194778,-0.38577744261038144,0.3624372130454017,1.1601005591709346,1.0018506717167035,0.6430852605653528,0.07470506987265342,0.767567721944135
2020-11-18,PFE,-1.7371784117351967,-0.9965333272065615,0.3576957277026447,1.307953189272762,-0.6018007416015472,-0.7709796304069604,0.036826353803446524,-0.9964815204105119,0.411137181251753
2020-11-19,AZN,0.18640412589512867,-0.8944543480355044,0.4580858280948911,0.13018923181001094,-0.4931536793580302,-0.8948194950695633,-0.7347758911662523,-0.6453457965789853,-1.5452803116156941
2020-11-19,JNJ,-0.06628725643700739,-0.3033317350000987,0.11567547610086018,0.25536290663072253,-0.37668554216303285,-0.5600482156253515,1.6195694680968815,1.3309367354242292,-0.3052171847928844
2020-11-19,MRNA,-0.14903713747989256,0.6101281178972273,-0.5281269259049346,-0.08357411502461545,1.4992742655274065,1.2718098486920943,0.6516719315109263,0.15182606594902875,0.8283109176611635
2020-11-19,PFE,1.4764297170426885,-0.7066895734990877,-0.6095124064154428,0.4516221756798864,-0.6242230112299288,-0.8238241013087194,0.02384650237409087,-0.9986753292996379,0.4795289714967712
2020-11-20,AZN,-0.22161294920186753,-0.7071325963324419,-0.6685130889156634,-0.3906127471683244,-0.3019656872500012,-0.3969952113621619,-0.7418566290888482,-0.6201527254456245,-1.446448667743025
2020-11-20,JNJ,0.7521809832863535,-0.5276749266655323,-0.3989729035346191,-0.018083948236650216,-0.4226643655047483,-0.7098261896236719,1.6207495910839806,1.3131394747628264,-0.30008213643720416
2020-11-20,MRNA,-0.2835170572604206,1.113977539789618,-0.21219127344443886,-0.13449937130648176,1.915446893536382,1.5799119263014123,0.6601294795851381,0.2528694722270407,0.9353544494241856
2020-11-20,PFE,1.7828471299184487,-0.898405445872028,0.42617514302933174,1.1715864333874304,-0.5054005237941946,-0.6137210721353743,0.011061836680514841,-0.995122142325115,0.5652111388315929
2020-11-23,AZN,0.41374384163201716,-0.5934538497414774,2.942063423253674,1.548689512038918,-0.3970012756718156,-0.6336863696298715,-0.7488316843558829,-0.6365948969181358,-1.3594288521202476
2020-11-23,JNJ,-0.483017573145475,-0.8494843794270812,0.009489839446111521,0.12196618712125076,-0.5618116948478834,-1.1872772604960002,1.621912100295153,1.2566438733765233,-0.36857369646104915
2020-11-23,MRNA,-0.7045971714967522,0.2544324042962375,-0.05329623994175411,-0.04651939043498492,2.1525912021953393,1.7367090138535195,0.6426918414175515,0.3294717931447055,0.9389718323073458
2020-11-23,PFE,1.1667952971335847,-0.5004394462309547,-0.5498027765477328,0.4748453406628694,-0.5425072403415392,-0.6882015406582388,-0.0015320131071866682,-0.9984248770969895,0.5817988451085103
2020-11-24,AZN,-0.2692635601655526,-0.5514728942089738,-0.702288282852804,0.4298836254529555,-0.5672917525484709,-1.078859083550878,-0.7557034054708134,-0.6597665001457128,-1.3099460497490896
2020-11-24,JNJ,-0.835658409101377,-0.7134219303960705,0.5590006589895588,0.818091450103879,-0.5572547987411165,-1.1844337846926767,1.5974793141087336,1.270577792572378,-0.38095271171730627
