date,symbol,close,compound_b,neg_b,neu_b,pos_b,compound_t,neg_t,neu_t,pos_t,lagged_returns,5_day_returns,volume_change,100_day_ma,50_day_ema,z_score,percentile_transformation,stochastic_k,stochastic_d
2020-10-14,PFE,-0.10738875446069304,0.9822,0.025,0.875,0.1,0.0,0.0,1.0,0.0,-0.8874026284980087,-0.04032459648719528,-0.1237266959293481,-0.3854337681583107,-0.41586876013983576,-0.5001549881343061,0.18030928620772047,-0.8408389954998217,0.3764193817223153
2020-10-15,AZN,-0.4895456872606361,0.08230000000000004,0.114,1.693,0.193,0.25,0.0,1.75,0.25,-0.13189854280025592,-0.5966425787399747,-0.6422453074756512,-0.6803460148378696,-0.7941643425969881,-1.6638873406022312,-0.7729148191044712,-0.5549648721914578,-1.474569142439586
2020-10-15,JNJ,-0.2840276162459126,0.0,0.0,1.0,0.0,-0.3818,0.075,0.925,0.0,-0.5255300694767449,-0.35440904494402165,-0.4769900564201184,-0.18471540951726573,-0.4962791544535169,-0.6533079192818273,1.6151688225655485,1.3007861937209002,-0.09212270538337868
2020-10-15,MRNA,-0.516355950592886,0.9926,0.023,0.899,0.078,0.0,0.0,4.0,0.0,-0.3138411398519027,0.3239153304414642,-0.4976678179836762,-0.9530492390797952,0.24719328725874076,0.04117498430212636,0.5824840045460804,-0.11942927440871445,0.6200019918266846
2020-10-15,PFE,-0.3631131685902558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5531453342548845,-0.32314149827844163,-0.5314713985644806,-0.6293979827801481,-0.4853741383385143,-0.6211592149389611,0.19522719778877984,-0.8455085581736349,0.33319779671073946
2020-10-16,AZN,0.2492816642296841,0.9818,0.026000000000000002,2.878,0.09699999999999999,0.03970000000000001,0.17800000000000002,2.619,0.203,-0.3953013046048311,-0.6309243412581835,-0.3244272465403871,-0.7521897841876263,-0.7096908073770499,-1.445845941159153,-0.7493088872110862,-0.5444562164388816,-1.4882951139014964
2020-10-16,JNJ,0.14625201502136093,0.0,0.0,1.0,0.0,0.802,0.0,0.7829999999999999,0.217,0.23548121504109265,-0.4622581053966117,0.0052664285490606364,-0.05949862411555519,-0.4444506044353319,-0.4615751706140416,1.6166628688879146,1.3198675777298965,-0.06752297144354494
2020-10-16,PFE,1.267459255888866,0.0516,0.052000000000000005,2.911,0.038,1.1466,0.12,4.519,0.36,-0.8730762660566728,0.25564962795777463,2.30655759898838,0.5206803959240158,-0.1753355216039622,-0.07810057365162984,0.1778962604493331,-0.8152743431920888,0.3519721453331381
2020-10-19,AZN,-0.4579017791845604,0.8105,0.25,5.449999999999998,0.3,0.0717000000000001,0.625,5.67,0.7049999999999998,1.2842304733527403,-0.9195419631940908,0.1027510801428342,-0.6529001759085931,-0.7870258152254087,-1.6896880761463322,-0.7261360916827178,-0.5526619684441435,-1.4964566976678286
2020-10-19,MRNA,-1.476345869170501,0.8783,0.055,0.855,0.09,0.237,0.228,2.563,0.209,-1.0105783250104854,-1.0126963501339699,0.5239432528119242,-0.7986686728207171,-0.3352111509426269,-0.4112106633610672,0.6043930287815854,-0.2028638004721795,0.4815761512967551
2020-10-19,PFE,-0.20751725322417505,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-1.5419597840546582,0.1858436995617604,-0.5217542323224683,0.039125817378852915,-0.21931920424624066,-0.14077029448491554,0.160883321960151,-0.8327591863985229,0.20508397120322794
2020-10-20,AZN,-0.23595770620123302,-0.028799999999999937,0.138,5.71,0.151,-1.0534,0.445,5.353,0.20199999999999999,-0.2350334867179873,-0.7892946603835957,0.6484643920869159,-0.28379976574771515,-0.81113786658887,-1.7810454581235782,-0.7347758911662523,-0.5634164559618485,-1.576786711751896
2020-10-20,MRNA,0.10261562271336544,1.1969,0.109,2.7230000000000003,0.16699999999999998,0.8759000000000001,0.20600000000000002,3.502,0.292,-0.03562594310185243,-1.4586402186212597,-0.4548489696479607,-0.898335844703576,-0.2991830763137244,-0.3788035996984991,0.6150487814779446,-0.18998692185508567,0.546281995437024
2020-10-21,AZN,-0.4842167858602289,0.1779,0.133,6.714,0.153,1.0668,0.493,8.667,0.8390000000000001,-0.38778188070999137,-0.624849765775075,0.7988094544632209,0.3900035702996577,-0.8896130763546249,-2.020699241365905,-0.7432600185870202,-0.5681759913747958,-1.5717818189524346
2020-10-21,JNJ,-0.21926659278298846,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5200411631827201,-0.5921764449931975,-0.169655245107569,-0.3092784095859566,-0.6575955962562415,-1.3354861697824767,1.620983489333676,1.314301801466403,-0.08685429400639882
2020-10-21,MRNA,-1.5086506024325608,0.0,0.0,0.0,0.0,0.0772,0.174,0.638,0.187,-0.2471356104033825,-1.7117541067105702,-0.36559903984390735,-0.9556475505451291,-0.6448914475795783,-0.6655998358113991,0.6255125386302248,-0.2374427353245029,0.5038080123922908
2020-10-21,PFE,-0.45128620039635203,2.8821,0.111,2.667,0.222,0.4215,0.0,2.843,0.157,-1.5752344949951451,-0.1074437881812464,-0.3609190409122002,-0.4916602570045594,-0.3926114855295936,-0.4277355011112763,0.18999399769746525,-0.8254476973394941,0.2498475647374837
2020-10-22,AZN,0.19442340723014925,1.3445,0.067,6.754,0.179,-0.3285999999999999,0.453,8.228000000000002,0.319,-0.4861218082843954,-0.35170417621928185,-0.9192773371961044,-0.5261917975114068,-0.8145974455221058,-1.8346546141287436,-0.7207619306944478,-0.5449410409072766,-1.5854655831957196
2020-10-22,JNJ,0.2093440749734942,-0.1027,0.14700000000000002,1.749,0.104,-0.743,0.364,1.636,0.0,0.17897579122128618,-0.3958492100933245,-0.14697390893745774,-0.3054963612304573,-0.5861513665702764,-1.0872975752001934,1.6223722601912425,1.3426522558338292,-0.025707467599631356
2020-10-22,MRNA,1.1914791246529195,0.6705,0.048,0.882,0.07,0.5920000000000001,0.0,2.822,0.17800000000000002,0.1943444649747992,-1.083062121074175,0.03245956026597184,-0.9074227890462596,-0.35127272246715696,-0.4248661953869823,0.6357894429762148,-0.17538472418968706,0.6159887618628997
2020-10-23,AZN,-0.042679736170907714,-0.18699999999999994,0.17300000000000001,2.69,0.136,-0.8402,0.281,4.7189999999999985,0.0,0.2464432014166563,-0.4681184562019229,0.5358953143133307,-0.15177075819699884,-0.7945624339289901,-1.799921706484351,-0.7292199139172537,-0.5344623964799148,-1.4957062248167443
2020-10-23,JNJ,-0.03105561157542623,0.0,0.0,0.0,0.0,0.29600000000000004,0.0,0.8909999999999999,0.109,-0.06524658002537355,-0.466531922654069,-0.4517967911931817,-0.5141359446595563,-0.5718328970143268,-1.0508916763766216,1.6237364510336303,1.3465254027125244,0.006615904502461265
2020-10-23,MRNA,-0.22229937316057613,1.9179,0.073,1.695,0.23199999999999998,0.0,0.0,3.0,0.0,-0.053273430991355085,-0.8473159729404507,-0.5516519705788273,-1.0151895895093843,-0.3908291218687415,-0.4564324529902598,0.6458844552098865,-0.1734055303488847,0.6321095563474263
2020-10-23,PFE,0.6298650265896274,2.5487,0.157,4.428,0.416,1.6558,0.0,5.146,0.8540000000000001,-0.25025945264630023,-0.10613588355964833,0.6749960592845121,0.00242620409633608,-0.15847493290286854,0.00014018649994359283,0.18751633216750616,-0.7817277442894746,0.3880266783497425
2020-10-26,AZN,0.6486972460770725,1.2481,0.111,4.603,0.287,0.6861,0.149,4.359,0.49200000000000005,0.6274919234582033,-0.021574467867580382,-0.037743601976829216,-0.06336440502066812,-0.6210604693749201,-1.3435502574743257,-0.7375295114694839,-0.5039088660256972,-1.4385912681610076
2020-10-26,JNJ,-0.3747697548345988,0.0,0.0,0.0,0.0,0.3182,0.0,0.9009999999999999,0.099,0.6468895966947905,-0.22667241763372306,0.7845042634831355,0.0065867122699125894,-0.6367403789256337,-1.3188389064327863,1.6250767087033449,1.3198303574062118,0.03542567857834032
2020-10-26,MRNA,-0.2130726867387176,0.9894,0.013999999999999999,0.8540000000000001,0.132,0.4939,0.0,0.8420000000000001,0.158,-0.4073078899769168,-0.3363513213179557,-0.09850055743478173,-1.0030012520199492,-0.4264830723483832,-0.4859750531598354,0.6558023619657739,-0.17564011405934146,0.6337125570911545
2020-10-26,PFE,-0.30725203833728204,1.1134,0.025,2.873,0.102,0.679,0.0,3.63,0.37,-0.2407557269496564,-0.1471302410019501,-0.003629966811389911,0.1343870789946458,-0.227084325442872,-0.1071771383906132,0.17116518859698868,-0.797205539800774,0.34419080696988363
2020-10-27,AZN,-0.4576090707024045,0.0,0.0,1.0,0.0,0.7096,0.0,0.67,0.33,-0.3377628953909828,-0.1132947755644194,-0.6957283430922334,-0.5358134312472022,-0.7025768400255425,-1.5818119454183197,-0.7156681607142615,-0.5203304681036973,-1.4722859223734546
2020-10-27,MRNA,0.14413613564269964,0.9911,0.013000000000000001,0.856,0.131,0.0,0.0,1.0,0.0,-0.2977028024321176,-0.3197083800923775,-0.17256467016762994,-1.0055923645357452,-0.3775190949138396,-0.4444532486094741,0.6655477833867768,-0.16377436462471914,0.6403732877440015
2020-10-27,PFE,-0.5205977716382217,2.6790000000000003,0.205,11.259,0.537,0.31759999999999994,0.41,12.209000000000001,0.381,0.12717860062125227,-0.2149573681769048,-0.024257682279317246,0.26253388975574266,-0.3431356501539142,-0.30400689012991683,0.15509841274074107,-0.8020035224448937,0.3623255533281437
2020-10-28,AZN,-1.0672312275948448,-2.4128,0.28600000000000003,3.522,0.193,-0.35309999999999986,0.402,2.9619999999999997,0.635,-0.5575145196618599,-0.35473482464259565,0.4458740421947041,-0.2058594110316046,-0.9179328946061242,-2.1759134448301016,-0.7239513148018241,-0.544945915964916,-1.4896077530944527
2020-10-28,JNJ,-1.2375382617613035,0.0,0.0,0.0,0.0,0.7506,0.113,0.675,0.212,-1.1205611199790446,-0.7419309391800875,0.8799110925670754,0.3109113792717915,-0.9302262590571434,-2.457890567537272,1.6276879003702025,1.2279340812831934,-0.1158115223645686
2020-10-28,MRNA,-2.5045893859922046,0.9232,0.028999999999999998,0.903,0.069,-0.6369,0.187,1.758,0.055999999999999994,-1.2959817707873922,-0.7386325900666193,0.6773223817866798,-0.8328918174396152,-0.9510916082469342,-0.9340516059586892,0.6751251803005208,-0.2537029527586223,0.4254320535847359
2020-10-28,PFE,-1.9160085839596712,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.6010772056758253,-0.8166417286768398,-0.263446479402572,0.13642281428075462,-0.7814233924379039,-1.0910831523156446,0.13930865026132494,-0.8277407507474398,0.14627697678942125
2020-10-29,AZN,-0.007928671632151144,2.6668,0.112,2.597,0.29100000000000004,-0.5065999999999999,0.196,2.6180000000000003,0.18600000000000003,-1.9948237537782931,-0.43552743911239417,-0.61555748718183,-0.5629786952766189,-0.8866484642623206,-2.1067844281691506,-0.7025797153130812,-0.5302878527967301,-1.589315469263343
2020-10-29,MRNA,2.871984634398129,3.6255,0.187,9.41,0.40299999999999997,0.04910000000000003,0.267,11.573,0.16,-0.3969551856694921,-0.10399704751917893,1.6596332187066956,-0.2417658938614611,-0.2894121278850592,-0.3818550834851925,0.6845388610277053,-0.12714878035436325,0.5418281645156775
2020-10-30,AZN,-0.6915209672023311,0.9788,0.025,1.852,0.12300000000000001,0.0,0.0,2.0,0.0,-0.2653393867434332,-0.6948463905522904,0.3420753073066507,-0.3071860323918776,-1.007498195304682,-2.423843008210808,-0.7108333959873052,-0.530797322679962,-1.449011048224242
2020-10-30,JNJ,-0.08990535259058248,0.9872,0.0,1.852,0.14800000000000002,0.0,0.0,2.0,0.0,-0.7335698326490653,-0.987342112273487,-0.1211710000789508,0.10612954989028256,-0.961612609580787,-2.5752479059659867,1.6302105770653024,1.2054342856750038,-0.13357921433081474
2020-10-30,MRNA,-1.9352915803593096,1.9742,0.045,1.778,0.177,0.0,0.0,2.0,0.0,-0.11389018660164447,-0.8084994808424558,-0.8378816565490055,-0.7534445565899699,-0.7369868321173209,-0.7636316528031429,0.6937929878442592,-0.19168686039783092,0.4784062407235028
2020-10-30,PFE,0.12832625474904022,0.9996,0.027000000000000003,3.8480000000000003,0.125,0.3802,0.129,3.6510000000000002,0.221,-2.01468573889544,-1.1967361113270645,-0.2551119044168197,-0.21516234242833526,-0.7482137881964266,-1.0737077187201618,0.13779504424426525,-0.8103264578596016,0.20247483180081607
2020-11-02,AZN,0.2505555745128389,0.9834,0.013999999999999999,3.753,0.23199999999999998,0.6572,0.0,3.739,0.261,0.11089401432015157,-0.8479831239135865,0.028738090177733745,-0.1825690014588722,-0.9169768854061544,-2.2028175693578613,-0.7189483593392731,-0.516428009394743,-1.4972259480270638
2020-11-02,JNJ,0.3326861612121754,1.9304,0.08399999999999999,2.708,0.207,0.5138,0.2,2.324,0.47600000000000003,0.23679337558711,-0.7131658750431844,-0.19598068534126506,0.0712919134141114,-0.8543382246657469,-2.2232414205594817,1.6314401169671158,1.2923906963404372,-0.032249458480951974
2020-11-02,MRNA,-0.2557963098298741,0.0,0.0,0.0,0.0,0.3818,0.0,0.909,0.091,0.3213900044966781,-0.8251999082241854,-0.6370379269232409,-0.9344122851697608,-0.7676604347970576,-0.7993673023480449,0.7028915831176781,-0.1863612235632746,0.5836849274195147
2020-11-02,PFE,0.6683052989344522,1.9127,0.08900000000000001,2.724,0.187,0.0,0.0,3.0,0.0,-0.28476216393696235,-0.8252852367953916,-0.3743913773468012,-0.3731617929808901,-0.5711815783176687,-0.7717988960680109,0.15156589114457458,-0.7825435969039679,0.3209944248695056
2020-11-03,JNJ,-0.11737001876399172,0.0,0.0,2.0,0.0,1.3372000000000002,0.0,1.413,0.5870000000000001,0.6741610155557263,-0.6536360744957332,-0.2985299737067037,-0.06718998883758717,-0.8494945798739487,-2.2220716538556005,1.6326491645372323,1.2987305077598823,0.03383945439551267
2020-11-03,PFE,-0.10808849029188612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9624853681468976,-0.6627993913528469,-0.138591037971308,-0.35990005459094143,-0.5750691681507196,-0.7874788217074574,0.16510722392987884,-0.7918298051977767,0.3671828122404889
2020-11-04,AZN,2.1854668377012367,1.6246,0.0,5.904,0.096,1.4868,0.18,7.1160000000000005,0.7040000000000001,-0.13261928880762186,0.9390127666405338,0.9482516175204286,0.2366421168657237,-0.21890144076778814,-0.4579533177432026,-0.7347758911662523,-0.4177200137227712,-1.3271758471329431
2020-11-04,PFE,1.0299873122323209,0.0,0.0,1.0,0.0,1.4521000000000002,0.0,1.644,0.35600000000000004,0.28701348520653497,0.5610776392972003,1.0962426846697773,0.4640451218271669,-0.31871420016502944,-0.32717199563569865,0.1498872135265617,-0.7727614647830969,0.45445165472566706
2020-11-05,AZN,0.0065513344208137465,3.6309,0.349,8.987,0.6649999999999999,0.5644,0.4199999999999999,8.995999999999997,0.5840000000000001,1.0396282283025542,0.9453633645167442,-0.28954759578125283,0.0835493646517309,-0.2099501875376357,-0.412099899620026,-0.7424950562785902,-0.4245834801587581,-1.3022433850532762
2020-11-05,JNJ,0.02059256045926895,0.9086,0.059000000000000004,1.852,0.08900000000000001,0.0,0.0,2.0,0.0,-0.0145373037734573,0.07387174738568889,-0.45532414791913206,0.2469291815867065,-0.7508918965665106,-1.9329001724625825,1.6350077983215576,1.3625771975846268,0.16477763123535352
2020-11-05,PFE,-0.9485002189301612,0.9993,0.031,2.863,0.106,0.29600000000000004,0.0,2.8789999999999996,0.121,0.7671597582004237,0.254687666142377,-0.38997492165571995,0.17724422489972094,-0.5307898749439367,-0.7092888954721109,0.134916711490512,-0.8115701692373429,0.44419566111234654
2020-11-06,AZN,0.15825892604831376,0.7231,0.10800000000000001,1.6969999999999998,0.195,0.1779,0.325,2.217,0.459,-0.9982651096408388,1.3256459900569448,-0.7825743396696571,-0.5317743830689617,-0.16524871582590264,-0.2725012752978109,-0.7220152117122515,-0.4344276955631098,-1.3296805814788193
2020-11-06,PFE,-0.05995873877971865,3.6858,0.139,3.458,0.402,-0.802,0.31,3.69,0.0,0.3949738701404131,0.17610125514236633,-0.5619131443078879,-0.2502550162654021,-0.525211733829986,-0.705093981732962,0.14826312705059788,-0.8303519641692885,0.4687676450711328
2020-11-09,AZN,-0.9937421448370866,0.9926,0.019,1.865,0.11599999999999999,0.4215,0.0,1.8230000000000002,0.177,-0.08304439969730884,0.7702727822555042,0.11608379333825328,-0.38806272039448814,-0.3979229188254385,-0.8523263186999016,-0.7297127828667617,-0.4819537138740202,-1.3928984148081032
2020-11-09,PFE,2.615488625913519,4.3419,0.16699999999999998,5.367000000000001,0.466,4.0453,0.069,11.423,1.508,2.5322576245210637,0.9722114672099575,12.302861075858244,8.279394450840647,0.09386606652760557,0.4274009658215078,0.13354718219638734,-0.7502330029384123,0.5956323856352908
2020-11-10,AZN,1.5578662505571648,0.014599999999999946,0.15,1.7180000000000002,0.132,0.16869999999999996,0.361,3.3600000000000003,0.27899999999999997,2.672735596208458,1.1458056261172862,0.3190873957741113,-0.08386593638295788,-0.02078206800072608,0.13908924089798316,-0.7372871928827995,-0.4299463246392948,-1.175259679180561
2020-11-10,PFE,-0.5325831097305215,5.6487,0.21,8.267999999999999,0.522,1.6697999999999995,0.317,9.647,1.037,-0.8745240557074393,0.7850988916435391,-1.0681069731781694,2.030246309696789,-0.0425250317814982,0.20631000355771212,0.11906669245984433,-0.7927051050140652,0.5436966583394943
2020-11-11,MRNA,2.863338419119468,0.33,0.202,4.721,0.078,-0.4142,0.469,4.246,0.28500000000000003,-0.2093104898776484,2.3776570931998857,0.9385504797610156,0.18841705995639926,0.9229958157055916,0.7163873608553942,0.7077277733981441,0.041138283305966764,0.9957148721082656
2020-11-11,PFE,-0.23198596743810596,3.8951,0.15000000000000002,5.308999999999998,0.541,2.6305,0.071,8.794,1.135,2.9280272947557213,0.2529760054284039,-0.5515611596989549,1.0594463611830385,-0.09848198710589386,0.12575698141622785,0.10481605176673847,-0.8238224276504483,0.6060059101466339
2020-11-12,AZN,-0.7794526412451855,2.8887,0.14300000000000002,3.478,0.37799999999999995,-0.01749999999999996,0.45,3.076,0.474,-0.26023689533149114,0.2404016973980941,-0.5550742032239728,-0.6858172445451249,-0.02371454287800128,0.21577229112325336,-0.7248888765341759,-0.4751844484422915,-1.2400069579134163
2020-11-12,JNJ,0.04853280081189626,0.9789,0.009000000000000001,0.914,0.077,0.4767,0.0,0.8190000000000001,0.18100000000000002,-0.8241417315888857,0.6757411421932085,-0.5124555853651165,-0.3858255159858438,-0.271745208093462,-0.32192583178323936,1.6133900839518338,1.405471150446946,0.10676603599222943
2020-11-12,MRNA,2.2041343324224267,1.6168,0.008,1.861,0.131,1.9853,0.152,7.059000000000001,0.789,0.028704692614163838,3.052882533549236,0.09109034272387727,0.4318046521417645,1.464479910683854,1.1970242126671926,0.6889542158527137,0.13138688872679552,1.0496811718855394
2020-11-12,PFE,-0.9308556554457532,0.8909999999999999,0.081,0.8059999999999999,0.114,0.9934,0.0,1.587,0.413,2.249030032723124,0.2605726690365982,-0.4447921866937678,0.5636507211176542,-0.3203549429651553,-0.2623677069129056,0.09078983061210638,-0.8770537398843881,0.652984206042902
2020-11-13,AZN,0.26206385069990085,-0.5673999999999999,0.184,2.636,0.18,0.24239999999999984,0.125,2.568,0.307,-0.9800907528104641,0.2836486860563323,-0.14828278538761808,-0.6809555177915737,0.03935958459519438,0.4122005189254291,-0.7053465741754631,-0.4937840220781671,-1.2218262866871843
2020-11-13,JNJ,0.3070427266166233,0.7096,0.053,1.87,0.078,-0.07240000000000002,0.17600000000000002,3.696,0.128,0.2486471977636118,0.5716759175251144,0.19335907886469345,-0.1598935600173467,-0.18966806397984828,-0.021722808147823517,1.6146645819317498,1.4140105778647007,0.04428918078990697
2020-11-13,MRNA,0.5585178684395917,0.9702,0.013999999999999999,0.899,0.087,0.9446,0.0,2.624,0.376,0.2949766035016475,3.129031863985228,-0.6433894789500655,-0.17043065453069856,1.5484293608711297,1.2831520162799055,0.6974508690521539,0.1386803219962239,1.046950068376323
2020-11-13,PFE,0.9250936315048384,1.9799,0.059000000000000004,3.66,0.28200000000000003,1.4093,0.0,4.617,0.38299999999999995,0.5540025049073968,0.6740971079913469,-0.3479410636180936,0.29914862094290284,-0.09157023738282363,0.16542205685416794,0.07698276916301575,-0.8804544381062827,0.6652563582920701
2020-11-16,AZN,-0.7326217079792664,0.9169,0.013000000000000001,0.9329999999999999,0.054000000000000006,0.0,0.0,1.0,0.0,0.9315850236929708,0.396456455588036,0.9569211516203684,-0.19825485238756735,-0.14292553257449928,-0.016178671563772864,-0.7128750041033394,-0.5417865756831735,-1.2653683824836226
